suite_id,sample_id,code,value
99,3,14,10000
99,4,14,10000
99,5,14,10000
99,6,14,10000
99,7,14,10000
99,8,14,10000
99,9,14,10000
1,1,15,100000000
1,10,15,100000000
1,2,15,100000000
1,3,15,100000000
1,4,15,100000000
1,5,15,100000000
1,6,15,100000000
1,7,15,100000000
1,8,15,100000000
1,9,15,100000000
10,1,15,100000000
10,10,15,100000000
10,2,15,100000000
10,3,15,100000000
10,4,15,100000000
10,5,15,100000000
10,6,15,100000000
10,7,15,100000000
10,8,15,100000000
10,9,15,100000000
100,1,15,100000000
100,10,15,100000000
100,2,15,100000000
100,3,15,100000000
100,4,15,100000000
100,5,15,100000000
100,6,15,100000000
100,7,15,100000000
100,8,15,100000000
100,9,15,100000000
11,1,15,100000000
11,10,15,100000000
11,2,15,100000000
11,3,15,100000000
11,4,15,100000000
11,5,15,100000000
11,6,15,100000000
11,7,15,100000000
11,8,15,100000000
11,9,15,100000000
12,1,15,100000000
12,10,15,100000000
12,2,15,100000000
12,3,15,100000000
12,4,15,100000000
12,5,15,100000000
12,6,15,100000000
12,7,15,100000000
12,8,15,100000000
12,9,15,100000000
13,1,15,100000000
13,10,15,100000000
13,2,15,100000000
13,3,15,100000000
13,4,15,100000000
13,5,15,100000000
13,6,15,100000000
13,7,15,100000000
13,8,15,100000000
13,9,15,100000000
14,1,15,100000000
14,10,15,100000000
14,2,15,100000000
14,3,15,100000000
14,4,15,100000000
14,5,15,100000000
14,6,15,100000000
14,7,15,100000000
14,8,15,100000000
14,9,15,100000000
15,1,15,100000000
15,10,15,100000000
15,2,15,100000000
15,3,15,100000000
15,4,15,100000000
15,5,15,100000000
15,6,15,100000000
15,7,15,100000000
15,8,15,100000000
15,9,15,100000000
16,1,15,100000000
16,10,15,100000000
16,2,15,100000000
16,3,15,100000000
16,4,15,100000000
16,5,15,100000000
16,6,15,100000000
16,7,15,100000000
16,8,15,100000000
16,9,15,100000000
17,1,15,100000000
17,10,15,100000000
17,2,15,100000000
17,3,15,100000000
17,4,15,100000000
17,5,15,100000000
17,6,15,100000000
17,7,15,100000000
17,8,15,100000000
17,9,15,100000000
18,1,15,100000000
18,10,15,100000000
18,2,15,100000000
18,3,15,100000000
18,4,15,100000000
18,5,15,100000000
18,6,15,100000000
18,7,15,100000000
18,8,15,100000000
18,9,15,100000000
19,1,15,100000000
19,10,15,100000000
19,2,15,100000000
19,3,15,100000000
19,4,15,100000000
19,5,15,100000000
19,6,15,100000000
19,7,15,100000000
19,8,15,100000000
19,9,15,100000000
2,1,15,100000000
2,10,15,100000000
2,2,15,100000000
2,3,15,100000000
2,4,15,100000000
2,5,15,100000000
2,6,15,100000000
2,7,15,100000000
2,8,15,100000000
2,9,15,100000000
20,1,15,100000000
20,10,15,100000000
20,2,15,100000000
20,3,15,100000000
20,4,15,100000000
20,5,15,100000000
20,6,15,100000000
20,7,15,100000000
20,8,15,100000000
20,9,15,100000000
21,1,15,100000000
21,10,15,100000000
21,2,15,100000000
21,3,15,100000000
21,4,15,100000000
21,5,15,100000000
21,6,15,100000000
21,7,15,100000000
21,8,15,100000000
21,9,15,100000000
22,1,15,100000000
22,10,15,100000000
22,2,15,100000000
22,3,15,100000000
22,4,15,100000000
22,5,15,100000000
22,6,15,100000000
22,7,15,100000000
22,8,15,100000000
22,9,15,100000000
23,1,15,100000000
23,10,15,100000000
23,2,15,100000000
23,3,15,100000000
23,4,15,100000000
23,5,15,100000000
23,6,15,100000000
23,7,15,100000000
23,8,15,100000000
23,9,15,100000000
24,1,15,100000000
24,10,15,100000000
24,2,15,100000000
24,3,15,100000000
24,4,15,100000000
24,5,15,100000000
24,6,15,100000000
24,7,15,100000000
24,8,15,100000000
24,9,15,100000000
25,1,15,100000000
25,10,15,100000000
25,2,15,100000000
25,3,15,100000000
25,4,15,100000000
25,5,15,100000000
25,6,15,100000000
25,7,15,100000000
25,8,15,100000000
25,9,15,100000000
26,1,15,100000000
26,10,15,100000000
26,2,15,100000000
26,3,15,100000000
26,4,15,100000000
26,5,15,100000000
26,6,15,100000000
26,7,15,100000000
26,8,15,100000000
26,9,15,100000000
27,1,15,100000000
27,10,15,100000000
27,2,15,100000000
27,3,15,100000000
27,4,15,100000000
27,5,15,100000000
27,6,15,100000000
27,7,15,100000000
27,8,15,100000000
27,9,15,100000000
28,1,15,100000000
28,10,15,100000000
28,2,15,100000000
28,3,15,100000000
28,4,15,100000000
28,5,15,100000000
28,6,15,100000000
28,7,15,100000000
28,8,15,100000000
28,9,15,100000000
29,1,15,100000000
29,10,15,100000000
29,2,15,100000000
29,3,15,100000000
29,4,15,100000000
29,5,15,100000000
29,6,15,100000000
29,7,15,100000000
29,8,15,100000000
29,9,15,100000000
3,1,15,100000000
3,10,15,100000000
3,2,15,100000000
3,3,15,100000000
3,4,15,100000000
3,5,15,100000000
3,6,15,100000000
3,7,15,100000000
3,8,15,100000000
3,9,15,100000000
30,1,15,100000000
30,10,15,100000000
30,2,15,100000000
30,3,15,100000000
30,4,15,100000000
30,5,15,100000000
30,6,15,100000000
30,7,15,100000000
30,8,15,100000000
30,9,15,100000000
31,1,15,100000000
31,10,15,100000000
31,2,15,100000000
31,3,15,100000000
31,4,15,100000000
31,5,15,100000000
31,6,15,100000000
31,7,15,100000000
31,8,15,100000000
31,9,15,100000000
32,1,15,100000000
32,10,15,100000000
32,2,15,100000000
32,3,15,100000000
32,4,15,100000000
32,5,15,100000000
32,6,15,100000000
32,7,15,100000000
32,8,15,100000000
32,9,15,100000000
33,1,15,100000000
33,10,15,100000000
33,2,15,100000000
33,3,15,100000000
33,4,15,100000000
33,5,15,100000000
33,6,15,100000000
33,7,15,100000000
33,8,15,100000000
33,9,15,100000000
34,1,15,100000000
34,10,15,100000000
34,2,15,100000000
34,3,15,100000000
34,4,15,100000000
34,5,15,100000000
34,6,15,100000000
34,7,15,100000000
34,8,15,100000000
34,9,15,100000000
35,1,15,100000000
35,10,15,100000000
35,2,15,100000000
35,3,15,100000000
35,4,15,100000000
35,5,15,100000000
35,6,15,100000000
35,7,15,100000000
35,8,15,100000000
35,9,15,100000000
36,1,15,100000000
36,10,15,100000000
36,2,15,100000000
36,3,15,100000000
36,4,15,100000000
36,5,15,100000000
36,6,15,100000000
36,7,15,100000000
36,8,15,100000000
36,9,15,100000000
37,1,15,100000000
37,10,15,100000000
37,2,15,100000000
37,3,15,100000000
37,4,15,100000000
37,5,15,100000000
37,6,15,100000000
37,7,15,100000000
37,8,15,100000000
37,9,15,100000000
38,1,15,100000000
38,10,15,100000000
38,2,15,100000000
38,3,15,100000000
38,4,15,100000000
38,5,15,100000000
38,6,15,100000000
38,7,15,100000000
38,8,15,100000000
38,9,15,100000000
39,1,15,100000000
39,10,15,100000000
39,2,15,100000000
39,3,15,100000000
39,4,15,100000000
39,5,15,100000000
39,6,15,100000000
39,7,15,100000000
39,8,15,100000000
39,9,15,100000000
4,1,15,100000000
4,10,15,100000000
4,2,15,100000000
4,3,15,100000000
4,4,15,100000000
4,5,15,100000000
4,6,15,100000000
4,7,15,100000000
4,8,15,100000000
4,9,15,100000000
40,1,15,100000000
40,10,15,100000000
40,2,15,100000000
40,3,15,100000000
40,4,15,100000000
40,5,15,100000000
40,6,15,100000000
40,7,15,100000000
40,8,15,100000000
40,9,15,100000000
41,1,15,100000000
41,10,15,100000000
41,2,15,100000000
41,3,15,100000000
41,4,15,100000000
41,5,15,100000000
41,6,15,100000000
41,7,15,100000000
41,8,15,100000000
41,9,15,100000000
42,1,15,100000000
42,10,15,100000000
42,2,15,100000000
42,3,15,100000000
42,4,15,100000000
42,5,15,100000000
42,6,15,100000000
42,7,15,100000000
42,8,15,100000000
42,9,15,100000000
43,1,15,100000000
43,10,15,100000000
43,2,15,100000000
43,3,15,100000000
43,4,15,100000000
43,5,15,100000000
43,6,15,100000000
43,7,15,100000000
43,8,15,100000000
43,9,15,100000000
44,1,15,100000000
44,10,15,100000000
44,2,15,100000000
44,3,15,100000000
44,4,15,100000000
44,5,15,100000000
44,6,15,100000000
44,7,15,100000000
44,8,15,100000000
44,9,15,100000000
45,1,15,100000000
45,10,15,100000000
45,2,15,100000000
45,3,15,100000000
45,4,15,100000000
45,5,15,100000000
45,6,15,100000000
45,7,15,100000000
45,8,15,100000000
45,9,15,100000000
46,1,15,100000000
46,10,15,100000000
46,2,15,100000000
46,3,15,100000000
46,4,15,100000000
46,5,15,100000000
46,6,15,100000000
46,7,15,100000000
46,8,15,100000000
46,9,15,100000000
47,1,15,100000000
47,10,15,100000000
47,2,15,100000000
47,3,15,100000000
47,4,15,100000000
47,5,15,100000000
47,6,15,100000000
47,7,15,100000000
47,8,15,100000000
47,9,15,100000000
48,1,15,100000000
48,10,15,100000000
48,2,15,100000000
48,3,15,100000000
48,4,15,100000000
48,5,15,100000000
48,6,15,100000000
48,7,15,100000000
48,8,15,100000000
48,9,15,100000000
49,1,15,100000000
49,10,15,100000000
49,2,15,100000000
49,3,15,100000000
49,4,15,100000000
49,5,15,100000000
49,6,15,100000000
49,7,15,100000000
49,8,15,100000000
49,9,15,100000000
5,1,15,100000000
5,10,15,100000000
5,2,15,100000000
5,3,15,100000000
5,4,15,100000000
5,5,15,100000000
5,6,15,100000000
5,7,15,100000000
5,8,15,100000000
5,9,15,100000000
50,1,15,100000000
50,10,15,100000000
50,2,15,100000000
50,3,15,100000000
50,4,15,100000000
50,5,15,100000000
50,6,15,100000000
50,7,15,100000000
50,8,15,100000000
50,9,15,100000000
51,1,15,100000000
51,10,15,100000000
51,2,15,100000000
51,3,15,100000000
51,4,15,100000000
51,5,15,100000000
51,6,15,100000000
51,7,15,100000000
51,8,15,100000000
51,9,15,100000000
52,1,15,100000000
52,10,15,100000000
52,2,15,100000000
52,3,15,100000000
52,4,15,100000000
52,5,15,100000000
52,6,15,100000000
52,7,15,100000000
52,8,15,100000000
52,9,15,100000000
53,1,15,100000000
53,10,15,100000000
53,2,15,100000000
53,3,15,100000000
53,4,15,100000000
53,5,15,100000000
53,6,15,100000000
53,7,15,100000000
53,8,15,100000000
53,9,15,100000000
54,1,15,100000000
54,10,15,100000000
54,2,15,100000000
54,3,15,100000000
54,4,15,100000000
54,5,15,100000000
54,6,15,100000000
54,7,15,100000000
54,8,15,100000000
54,9,15,100000000
55,1,15,100000000
55,10,15,100000000
55,2,15,100000000
55,3,15,100000000
55,4,15,100000000
55,5,15,100000000
55,6,15,100000000
55,7,15,100000000
55,8,15,100000000
55,9,15,100000000
56,1,15,100000000
56,10,15,100000000
56,2,15,100000000
56,3,15,100000000
56,4,15,100000000
56,5,15,100000000
56,6,15,100000000
56,7,15,100000000
56,8,15,100000000
56,9,15,100000000
57,1,15,100000000
57,10,15,100000000
57,2,15,100000000
57,3,15,100000000
57,4,15,100000000
57,5,15,100000000
57,6,15,100000000
57,7,15,100000000
57,8,15,100000000
57,9,15,100000000
58,1,15,100000000
58,10,15,100000000
58,2,15,100000000
58,3,15,100000000
58,4,15,100000000
58,5,15,100000000
58,6,15,100000000
58,7,15,100000000
58,8,15,100000000
58,9,15,100000000
59,1,15,100000000
59,10,15,100000000
59,2,15,100000000
59,3,15,100000000
59,4,15,100000000
59,5,15,100000000
59,6,15,100000000
59,7,15,100000000
59,8,15,100000000
59,9,15,100000000
6,1,15,100000000
6,10,15,100000000
6,2,15,100000000
6,3,15,100000000
6,4,15,100000000
6,5,15,100000000
6,6,15,100000000
6,7,15,100000000
6,8,15,100000000
6,9,15,100000000
60,1,15,100000000
60,10,15,100000000
60,2,15,100000000
60,3,15,100000000
60,4,15,100000000
60,5,15,100000000
60,6,15,100000000
60,7,15,100000000
60,8,15,100000000
60,9,15,100000000
61,1,15,100000000
61,10,15,100000000
61,2,15,100000000
61,3,15,100000000
61,4,15,100000000
61,5,15,100000000
61,6,15,100000000
61,7,15,100000000
61,8,15,100000000
61,9,15,100000000
62,1,15,100000000
62,10,15,100000000
62,2,15,100000000
62,3,15,100000000
62,4,15,100000000
62,5,15,100000000
62,6,15,100000000
62,7,15,100000000
62,8,15,100000000
62,9,15,100000000
63,1,15,100000000
63,10,15,100000000
63,2,15,100000000
63,3,15,100000000
63,4,15,100000000
63,5,15,100000000
63,6,15,100000000
63,7,15,100000000
63,8,15,100000000
63,9,15,100000000
64,1,15,100000000
64,10,15,100000000
64,2,15,100000000
64,3,15,100000000
64,4,15,100000000
64,5,15,100000000
64,6,15,100000000
64,7,15,100000000
64,8,15,100000000
64,9,15,100000000
65,1,15,100000000
65,10,15,100000000
65,2,15,100000000
65,3,15,100000000
65,4,15,100000000
65,5,15,100000000
65,6,15,100000000
65,7,15,100000000
65,8,15,100000000
65,9,15,100000000
66,1,15,100000000
66,10,15,100000000
66,2,15,100000000
66,3,15,100000000
66,4,15,100000000
66,5,15,100000000
66,6,15,100000000
66,7,15,100000000
66,8,15,100000000
66,9,15,100000000
67,1,15,100000000
67,10,15,100000000
67,2,15,100000000
67,3,15,100000000
67,4,15,100000000
67,5,15,100000000
67,6,15,100000000
67,7,15,100000000
67,8,15,100000000
67,9,15,100000000
68,1,15,100000000
68,10,15,100000000
68,2,15,100000000
68,3,15,100000000
68,4,15,100000000
68,5,15,100000000
68,6,15,100000000
68,7,15,100000000
68,8,15,100000000
68,9,15,100000000
69,1,15,100000000
69,10,15,100000000
69,2,15,100000000
69,3,15,100000000
69,4,15,100000000
69,5,15,100000000
69,6,15,100000000
69,7,15,100000000
69,8,15,100000000
69,9,15,100000000
7,1,15,100000000
7,10,15,100000000
7,2,15,100000000
7,3,15,100000000
7,4,15,100000000
7,5,15,100000000
7,6,15,100000000
7,7,15,100000000
7,8,15,100000000
7,9,15,100000000
70,1,15,100000000
70,10,15,100000000
70,2,15,100000000
70,3,15,100000000
70,4,15,100000000
70,5,15,100000000
70,6,15,100000000
70,7,15,100000000
70,8,15,100000000
70,9,15,100000000
71,1,15,100000000
71,10,15,100000000
71,2,15,100000000
71,3,15,100000000
71,4,15,100000000
71,5,15,100000000
71,6,15,100000000
71,7,15,100000000
71,8,15,100000000
71,9,15,100000000
72,1,15,100000000
72,10,15,100000000
72,2,15,100000000
72,3,15,100000000
72,4,15,100000000
72,5,15,100000000
72,6,15,100000000
72,7,15,100000000
72,8,15,100000000
72,9,15,100000000
73,1,15,100000000
73,10,15,100000000
73,2,15,100000000
73,3,15,100000000
73,4,15,100000000
73,5,15,100000000
73,6,15,100000000
73,7,15,100000000
73,8,15,100000000
73,9,15,100000000
74,1,15,100000000
74,10,15,100000000
74,2,15,100000000
74,3,15,100000000
74,4,15,100000000
74,5,15,100000000
74,6,15,100000000
74,7,15,100000000
74,8,15,100000000
74,9,15,100000000
75,1,15,100000000
75,10,15,100000000
75,2,15,100000000
75,3,15,100000000
75,4,15,100000000
75,5,15,100000000
75,6,15,100000000
75,7,15,100000000
75,8,15,100000000
75,9,15,100000000
76,1,15,100000000
76,10,15,100000000
76,2,15,100000000
76,3,15,100000000
76,4,15,100000000
76,5,15,100000000
76,6,15,100000000
76,7,15,100000000
76,8,15,100000000
76,9,15,100000000
77,1,15,100000000
77,10,15,100000000
77,2,15,100000000
77,3,15,100000000
77,4,15,100000000
77,5,15,100000000
77,6,15,100000000
77,7,15,100000000
77,8,15,100000000
77,9,15,100000000
78,1,15,100000000
78,10,15,100000000
78,2,15,100000000
78,3,15,100000000
78,4,15,100000000
78,5,15,100000000
78,6,15,100000000
78,7,15,100000000
78,8,15,100000000
78,9,15,100000000
79,1,15,100000000
79,10,15,100000000
79,2,15,100000000
79,3,15,100000000
79,4,15,100000000
79,5,15,100000000
79,6,15,100000000
79,7,15,100000000
79,8,15,100000000
79,9,15,100000000
8,1,15,100000000
8,10,15,100000000
8,2,15,100000000
8,3,15,100000000
8,4,15,100000000
8,5,15,100000000
8,6,15,100000000
8,7,15,100000000
8,8,15,100000000
8,9,15,100000000
80,1,15,100000000
80,10,15,100000000
80,2,15,100000000
80,3,15,100000000
80,4,15,100000000
80,5,15,100000000
80,6,15,100000000
80,7,15,100000000
80,8,15,100000000
80,9,15,100000000
81,1,15,100000000
81,10,15,100000000
81,2,15,100000000
81,3,15,100000000
81,4,15,100000000
81,5,15,100000000
81,6,15,100000000
81,7,15,100000000
81,8,15,100000000
81,9,15,100000000
82,1,15,100000000
82,10,15,100000000
82,2,15,100000000
82,3,15,100000000
82,4,15,100000000
82,5,15,100000000
82,6,15,100000000
82,7,15,100000000
82,8,15,100000000
82,9,15,100000000
83,1,15,100000000
83,10,15,100000000
83,2,15,100000000
83,3,15,100000000
83,4,15,100000000
83,5,15,100000000
83,6,15,100000000
83,7,15,100000000
83,8,15,100000000
83,9,15,100000000
84,1,15,100000000
84,10,15,100000000
84,2,15,100000000
84,3,15,100000000
84,4,15,100000000
84,5,15,100000000
84,6,15,100000000
84,7,15,100000000
84,8,15,100000000
84,9,15,100000000
85,1,15,100000000
85,10,15,100000000
85,2,15,100000000
85,3,15,100000000
85,4,15,100000000
85,5,15,100000000
85,6,15,100000000
85,7,15,100000000
85,8,15,100000000
85,9,15,100000000
86,1,15,100000000
86,10,15,100000000
86,2,15,100000000
86,3,15,100000000
86,4,15,100000000
86,5,15,100000000
86,6,15,100000000
86,7,15,100000000
86,8,15,100000000
86,9,15,100000000
87,1,15,100000000
87,10,15,100000000
87,2,15,100000000
87,3,15,100000000
87,4,15,100000000
87,5,15,100000000
87,6,15,100000000
87,7,15,100000000
87,8,15,100000000
87,9,15,100000000
88,1,15,100000000
88,10,15,100000000
88,2,15,100000000
88,3,15,100000000
88,4,15,100000000
88,5,15,100000000
88,6,15,100000000
88,7,15,100000000
88,8,15,100000000
88,9,15,100000000
89,1,15,100000000
89,10,15,100000000
89,2,15,100000000
89,3,15,100000000
89,4,15,100000000
89,5,15,100000000
89,6,15,100000000
89,7,15,100000000
89,8,15,100000000
89,9,15,100000000
9,1,15,100000000
9,10,15,100000000
9,2,15,100000000
9,3,15,100000000
9,4,15,100000000
9,5,15,100000000
9,6,15,100000000
9,7,15,100000000
9,8,15,100000000
9,9,15,100000000
90,1,15,100000000
90,10,15,100000000
90,2,15,100000000
90,3,15,100000000
90,4,15,100000000
90,5,15,100000000
90,6,15,100000000
90,7,15,100000000
90,8,15,100000000
90,9,15,100000000
91,1,15,100000000
91,10,15,100000000
91,2,15,100000000
91,3,15,100000000
91,4,15,100000000
91,5,15,100000000
91,6,15,100000000
91,7,15,100000000
91,8,15,100000000
91,9,15,100000000
92,1,15,100000000
92,10,15,100000000
92,2,15,100000000
92,3,15,100000000
92,4,15,100000000
92,5,15,100000000
92,6,15,100000000
92,7,15,100000000
92,8,15,100000000
92,9,15,100000000
93,1,15,100000000
93,10,15,100000000
93,2,15,100000000
93,3,15,100000000
93,4,15,100000000
93,5,15,100000000
93,6,15,100000000
93,7,15,100000000
93,8,15,100000000
93,9,15,100000000
94,1,15,100000000
94,10,15,100000000
94,2,15,100000000
94,3,15,100000000
94,4,15,100000000
94,5,15,100000000
94,6,15,100000000
94,7,15,100000000
94,8,15,100000000
94,9,15,100000000
95,1,15,100000000
95,10,15,100000000
95,2,15,100000000
95,3,15,100000000
95,4,15,100000000
95,5,15,100000000
95,6,15,100000000
95,7,15,100000000
95,8,15,100000000
95,9,15,100000000
96,1,15,100000000
96,10,15,100000000
96,2,15,100000000
96,3,15,100000000
96,4,15,100000000
96,5,15,100000000
96,6,15,100000000
96,7,15,100000000
96,8,15,100000000
96,9,15,100000000
97,1,15,100000000
97,10,15,100000000
97,2,15,100000000
97,3,15,100000000
97,4,15,100000000
97,5,15,100000000
97,6,15,100000000
97,7,15,100000000
97,8,15,100000000
97,9,15,100000000
98,1,15,100000000
98,10,15,100000000
98,2,15,100000000
98,3,15,100000000
98,4,15,100000000
98,5,15,100000000
98,6,15,100000000
98,7,15,100000000
98,8,15,100000000
98,9,15,100000000
99,1,15,100000000
99,10,15,100000000
99,2,15,100000000
99,3,15,100000000
99,4,15,100000000
99,5,15,100000000
99,6,15,100000000
99,7,15,100000000
99,8,15,100000000
99,9,15,100000000
1,1,1,0
1,10,1,0
1,2,1,0
1,3,1,0
1,4,1,0
1,5,1,0
1,6,1,0
1,7,1,0
1,8,1,0
1,9,1,0
10,1,1,0
10,10,1,0
10,2,1,0
10,3,1,0
10,4,1,0
10,5,1,0
10,6,1,0
10,7,1,0
10,8,1,0
10,9,1,0
100,1,1,0
100,10,1,0
100,2,1,0
100,3,1,0
100,4,1,0
100,5,1,0
100,6,1,0
100,7,1,0
100,8,1,0
100,9,1,0
11,1,1,0
11,10,1,0
11,2,1,0
11,3,1,0
11,4,1,0
11,5,1,0
11,6,1,0
11,7,1,0
11,8,1,0
11,9,1,0
12,1,1,0
12,10,1,0
12,2,1,0
12,3,1,0
12,4,1,0
12,5,1,0
12,6,1,0
12,7,1,0
12,8,1,0
12,9,1,0
13,1,1,0
13,10,1,0
13,2,1,0
13,3,1,0
13,4,1,0
13,5,1,0
13,6,1,0
13,7,1,0
13,8,1,0
13,9,1,0
14,1,1,0
14,10,1,0
14,2,1,0
14,3,1,0
14,4,1,0
14,5,1,0
14,6,1,0
14,7,1,0
14,8,1,0
14,9,1,0
15,1,1,0
15,10,1,0
15,2,1,0
15,3,1,0
15,4,1,0
15,5,1,0
15,6,1,0
15,7,1,0
15,8,1,0
15,9,1,0
16,1,1,0
16,10,1,0
16,2,1,0
16,3,1,0
16,4,1,0
16,5,1,0
16,6,1,0
16,7,1,0
16,8,1,0
16,9,1,0
17,1,1,0
17,10,1,0
17,2,1,0
17,3,1,0
17,4,1,0
17,5,1,0
17,6,1,0
17,7,1,0
17,8,1,0
17,9,1,0
18,1,1,0
18,10,1,0
18,2,1,0
18,3,1,0
18,4,1,0
18,5,1,0
18,6,1,0
18,7,1,0
18,8,1,0
18,9,1,0
19,1,1,0
19,10,1,0
19,2,1,0
19,3,1,0
19,4,1,0
19,5,1,0
19,6,1,0
19,7,1,0
19,8,1,0
19,9,1,0
2,1,1,0
2,10,1,0
2,2,1,0
2,3,1,0
2,4,1,0
2,5,1,0
2,6,1,0
2,7,1,0
2,8,1,0
2,9,1,0
20,1,1,0
20,10,1,0
20,2,1,0
20,3,1,0
20,4,1,0
20,5,1,0
20,6,1,0
20,7,1,0
20,8,1,0
20,9,1,0
21,1,1,0
21,10,1,0
21,2,1,0
21,3,1,0
21,4,1,0
21,5,1,0
21,6,1,0
21,7,1,0
21,8,1,0
21,9,1,0
22,1,1,0
22,10,1,0
22,2,1,0
22,3,1,0
22,4,1,0
22,5,1,0
22,6,1,0
22,7,1,0
22,8,1,0
22,9,1,0
23,1,1,0
23,10,1,0
23,2,1,0
23,3,1,0
23,4,1,0
23,5,1,0
23,6,1,0
23,7,1,0
23,8,1,0
23,9,1,0
24,1,1,0
24,10,1,0
24,2,1,0
24,3,1,0
24,4,1,0
24,5,1,0
24,6,1,0
24,7,1,0
24,8,1,0
24,9,1,0
25,1,1,0
25,10,1,0
25,2,1,0
25,3,1,0
25,4,1,0
25,5,1,0
25,6,1,0
25,7,1,0
25,8,1,0
25,9,1,0
26,1,1,0
26,10,1,0
26,2,1,0
26,3,1,0
26,4,1,0
26,5,1,0
26,6,1,0
26,7,1,0
26,8,1,0
26,9,1,0
27,1,1,0
27,10,1,0
27,2,1,0
27,3,1,0
27,4,1,0
27,5,1,0
27,6,1,0
27,7,1,0
27,8,1,0
27,9,1,0
28,1,1,0
28,10,1,0
28,2,1,0
28,3,1,0
28,4,1,0
28,5,1,0
28,6,1,0
28,7,1,0
28,8,1,0
28,9,1,0
29,1,1,0
29,10,1,0
29,2,1,0
29,3,1,0
29,4,1,0
29,5,1,0
29,6,1,0
29,7,1,0
29,8,1,0
29,9,1,0
3,1,1,0
3,10,1,0
3,2,1,0
3,3,1,0
3,4,1,0
3,5,1,0
3,6,1,0
3,7,1,0
3,8,1,0
3,9,1,0
30,1,1,0
30,10,1,0
30,2,1,0
30,3,1,0
30,4,1,0
30,5,1,0
30,6,1,0
30,7,1,0
30,8,1,0
30,9,1,0
31,1,1,0
31,10,1,0
31,2,1,0
31,3,1,0
31,4,1,0
31,5,1,0
31,6,1,0
31,7,1,0
31,8,1,0
31,9,1,0
32,1,1,0
32,10,1,0
32,2,1,0
32,3,1,0
32,4,1,0
32,5,1,0
32,6,1,0
32,7,1,0
32,8,1,0
32,9,1,0
33,1,1,0
33,10,1,0
33,2,1,0
33,3,1,0
33,4,1,0
33,5,1,0
33,6,1,0
33,7,1,0
33,8,1,0
33,9,1,0
34,1,1,0
34,10,1,0
34,2,1,0
34,3,1,0
34,4,1,0
34,5,1,0
34,6,1,0
34,7,1,0
34,8,1,0
34,9,1,0
35,1,1,0
35,10,1,0
35,2,1,0
35,3,1,0
35,4,1,0
35,5,1,0
35,6,1,0
35,7,1,0
35,8,1,0
35,9,1,0
36,1,1,0
36,10,1,0
36,2,1,0
36,3,1,0
36,4,1,0
36,5,1,0
36,6,1,0
36,7,1,0
36,8,1,0
36,9,1,0
37,1,1,0
37,10,1,0
37,2,1,0
37,3,1,0
37,4,1,0
37,5,1,0
37,6,1,0
37,7,1,0
37,8,1,0
37,9,1,0
38,1,1,0
38,10,1,0
38,2,1,0
38,3,1,0
38,4,1,0
38,5,1,0
38,6,1,0
38,7,1,0
38,8,1,0
38,9,1,0
39,1,1,0
39,10,1,0
39,2,1,0
39,3,1,0
39,4,1,0
39,5,1,0
39,6,1,0
39,7,1,0
39,8,1,0
39,9,1,0
4,1,1,0
4,10,1,0
4,2,1,0
4,3,1,0
4,4,1,0
4,5,1,0
4,6,1,0
4,7,1,0
4,8,1,0
4,9,1,0
40,1,1,0
40,10,1,0
40,2,1,0
40,3,1,0
40,4,1,0
40,5,1,0
40,6,1,0
40,7,1,0
40,8,1,0
40,9,1,0
41,1,1,0
41,10,1,0
41,2,1,0
41,3,1,0
41,4,1,0
41,5,1,0
41,6,1,0
41,7,1,0
41,8,1,0
41,9,1,0
42,1,1,0
42,10,1,0
42,2,1,0
42,3,1,0
42,4,1,0
42,5,1,0
42,6,1,0
42,7,1,0
42,8,1,0
42,9,1,0
43,1,1,0
43,10,1,0
43,2,1,0
43,3,1,0
43,4,1,0
43,5,1,0
43,6,1,0
43,7,1,0
43,8,1,0
43,9,1,0
44,1,1,0
44,10,1,0
44,2,1,0
44,3,1,0
44,4,1,0
44,5,1,0
44,6,1,0
44,7,1,0
44,8,1,0
44,9,1,0
45,1,1,0
45,10,1,0
45,2,1,0
45,3,1,0
45,4,1,0
45,5,1,0
45,6,1,0
45,7,1,0
45,8,1,0
45,9,1,0
46,1,1,0
46,10,1,0
46,2,1,0
46,3,1,0
46,4,1,0
46,5,1,0
46,6,1,0
46,7,1,0
46,8,1,0
46,9,1,0
47,1,1,0
47,10,1,0
47,2,1,0
47,3,1,0
47,4,1,0
47,5,1,0
47,6,1,0
47,7,1,0
47,8,1,0
47,9,1,0
48,1,1,0
48,10,1,0
48,2,1,0
48,3,1,0
48,4,1,0
48,5,1,0
48,6,1,0
48,7,1,0
48,8,1,0
48,9,1,0
49,1,1,0
49,10,1,0
49,2,1,0
49,3,1,0
49,4,1,0
49,5,1,0
49,6,1,0
49,7,1,0
49,8,1,0
49,9,1,0
5,1,1,0
5,10,1,0
5,2,1,0
5,3,1,0
5,4,1,0
5,5,1,0
5,6,1,0
5,7,1,0
5,8,1,0
5,9,1,0
50,1,1,0
50,10,1,0
50,2,1,0
50,3,1,0
50,4,1,0
50,5,1,0
50,6,1,0
50,7,1,0
50,8,1,0
50,9,1,0
51,1,1,0
51,10,1,0
51,2,1,0
51,3,1,0
51,4,1,0
51,5,1,0
51,6,1,0
51,7,1,0
51,8,1,0
51,9,1,0
52,1,1,0
52,10,1,0
52,2,1,0
52,3,1,0
52,4,1,0
52,5,1,0
52,6,1,0
52,7,1,0
52,8,1,0
52,9,1,0
